,state,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
0,Alabama,2000,201.0909090909091,151.13636363636363,95.8181818181818,52.72727272727273,0.4605567388814895,0.4391446708999573,8.67039833248256,0.0126008675367538,0.0009937393569735,0.0,0.0052160953800298,0.0030409731113956,0.3875204606715847,0.478625300625132,0.1255971702118578,0.5394432611185104
1,Alabama,2001,219.0,137.04761904761904,80.52380952380952,45.57142857142857,0.5957639618983838,0.3604520235375798,3.6892141654254202,0.005848167756488,0.0010437051532941,0.0,0.0088714938030006,0.0010025062656641,0.4442488682324207,0.4265178557793946,0.1193592759195198,0.4042360381016163
2,Alabama,2002,238.8181818181818,143.8181818181818,79.63636363636364,42.90909090909091,0.6409234920758818,0.3080823267575818,4.43743334021677,0.0063341284317241,0.0002857193326444,0.0,0.0071812757374569,0.0037105751391465,0.5090108557641224,0.3647133260767928,0.1153839672824812,0.3590765079241182
3,Alabama,2003,234.0,132.75,73.5,43.41666666666666,0.6313390629045024,0.3382551379997718,2.86844488890553,0.0017213502066704,0.0,0.0,0.004488950276243,0.0018291750310677,0.4861472288603516,0.4024073616879094,0.1051272841444281,0.3686609370954976
4,Alabama,2004,236.8,120.2,69.8,42.28,0.6840215479321796,0.2935800435285178,2.12298533323893,0.0010571345940997,0.0001114206128133,0.0,0.0010928961748633,0.0031910775791372,0.523395089796395,0.3752919614187869,0.0970289750308174,0.3159784520678204
5,Alabama,2005,237.25,122.79166666666669,74.5,44.125,0.6446123145555582,0.3246213982075881,2.88739508033238,0.0018923364335297,0.0,0.0,0.0044520547945205,0.0094086021505376,0.5264375837234977,0.3598683377169136,0.0998334216145305,0.3553876854444417
6,Alabama,2006,244.6086956521739,130.2608695652174,77.8695652173913,45.82608695652174,0.5989425242178379,0.361341333950599,3.61812441302508,0.0034157791783819,0.0001191185229303,0.0,0.0058368076235854,0.0,0.5494305480451444,0.342016770201282,0.1027158741299882,0.4010574757821621
7,Alabama,2007,277.0,155.4,87.95,49.85,0.5298071734525205,0.4112398739162925,5.19248159212713,0.0068911504085456,0.0001369863013698,0.0,0.0027397260273972,0.0,0.5576281923997964,0.4195691317779147,0.0200629497948916,0.4701928265474794
8,Alabama,2008,267.05263157894734,114.26315789473684,68.42105263157895,44.31578947368421,0.6490616555192213,0.3394153569580683,1.05771340874598,0.0009458534352505,0.0,0.0,0.0030198446937014,0.0,0.4746841141039883,0.5016576605815144,0.0206383806207957,0.3509383444807787
9,Alabama,2009,272.3684210526316,98.89473684210526,59.05263157894737,39.47368421052632,0.7529948002171496,0.2441009571899053,0.2904242592945,0.0,0.0,0.0,0.0005767844268204,0.0,0.43599575096645,0.5422506237003499,0.0211768409063795,0.2470051997828503
10,Alabama,2010,282.2631578947368,112.26315789473684,70.3157894736842,46.1578947368421,0.6069858772596612,0.3799699528493035,1.2088741011356,0.0009554288796792,0.0,0.0,0.0001441961067051,0.0,0.4254780612354079,0.5492926370085872,0.0250851056492998,0.3930141227403388
11,Alabama,2011,248.52631578947367,111.52631578947368,69.42105263157895,42.78947368421053,0.6957268592656013,0.2907376070611508,1.24837202282391,0.0010518134450086,0.0,0.0,0.0002883922134102,0.0,0.5668423452769522,0.4184989777870992,0.0143702847225382,0.3042731407343987
12,Alabama,2012,263.5882352941176,110.23529411764706,62.1764705882353,40.11764705882353,0.7771765814641394,0.2111635495937238,1.10169888392759,0.0006428801028608,0.0,0.0,0.0,0.0,0.5972729286122176,0.3920649739972064,0.0106620973905759,0.2228234185358606
13,Alabama,2013,260.6666666666667,86.05555555555556,52.94444444444444,37.388888888888886,0.8530270733184069,0.1464735809046699,0.04993457769232,0.0,0.0,0.0,0.0,0.000152207001522,0.6083635893303393,0.3817890420578725,0.0096951616102661,0.1469729266815931
14,Alabama,2014,260.44444444444446,93.33333333333331,55.66666666666666,38.16666666666666,0.8292873974277778,0.1678338261661246,0.28787764060974996,0.0,0.0,0.0,0.0,0.0010654490106544,0.6073100427023665,0.3819206917671234,0.0097038165198555,0.1707126025722222
15,Alabama,2015,287.27777777777777,105.72222222222224,56.22222222222222,39.333333333333336,0.7787487861354979,0.2175760401729563,0.32185526869794,0.0004566210045662,0.0,0.0,0.0,0.0018264840182648,0.4492219545579141,0.5393190979100789,0.009632463513742,0.221251213864502
16,Alabama,2016,277.55555555555554,111.44444444444444,54.77777777777778,39.44444444444444,0.8130193048833614,0.1818416957281367,0.43606777970283006,0.0007783215914736,0.0,0.0,0.0,0.002428658166363,0.5350048552444123,0.4514337691723542,0.0111327174168704,0.1869806951166386
17,Alabama,2017,286.44444444444446,104.33333333333331,53.94444444444444,38.44444444444444,0.815664335943861,0.1817570399003899,0.22637379786278,0.0001543209876543,0.0001605651894669,0.0,0.0,0.0003044140030441,0.5086484800480697,0.4813035861051822,0.0097435198437038,0.184335664056139
18,Alabama,2018,294.5882352941176,98.52941176470588,54.35294117647059,36.76470588235294,0.81870805956312,0.1797138347536232,0.12353912255812,0.0003427144576755,0.0,0.0,0.0,0.0003223207091055,0.5313629791001463,0.4675088984179842,0.0008058017727639,0.18129194043688
19,Alabama,2019,290.2352941176471,88.82352941176471,54.88235294117647,39.23529411764706,0.8140110262764402,0.1830094886441025,0.29794850794573,0.0,0.0,0.0,0.0,0.0003223207091055,0.5538537237757444,0.4443610123520768,0.0014629431630732,0.1859889737235598
20,Alabama,2020,289.26666666666665,85.06666666666666,50.266666666666666,35.2,0.8595057994132024,0.1395784080857001,0.09157925010974,0.0,0.0,0.0,0.0,0.0003642987249544,0.4961679688266582,0.5025519815326364,0.0009157509157509,0.1404942005867976
21,Alabama,2021,294.8666666666667,90.8,52.4,35.46666666666667,0.8580163719065497,0.1401474528084434,0.14708784813539,0.0003652968036529,0.0,0.0,0.0,0.0001826484018264,0.4950931340982566,0.502113931376335,0.0026102861235818,0.1419836280934503
22,Alabama,2022,161.64285714285714,90.78571428571428,56.07142857142857,39.92857142857143,0.809396220959006,0.1892333695909593,0.13704094500347,0.0,0.0,0.0,0.0003924646781789,0.0,0.5658623269790667,0.4325613093688001,0.0011838989739542,0.190603779040994
23,Alaska,2000,203.0,114.16666666666669,57.16666666666666,22.666666666666668,0.8490869371737843,0.1402204728434563,0.86349768140351,0.0020576131687242,0.0,0.0,0.1672871092339903,0.0,0.1648301193755739,0.5952477594948463,0.0726350118955893,0.1509130628262157
24,Alaska,2001,151.25,81.5,51.75,19.625,0.9008684763822684,0.0952254317334976,0.39060918842339,0.0,0.0,0.0,0.1207447885043513,0.0,0.1246546961325966,0.6989075771537203,0.0556929382093316,0.0991315236177315
25,Alaska,2002,193.14285714285717,90.71428571428572,45.71428571428572,21.0,0.9093595332613852,0.0845483084535908,0.5491918188985401,0.0006002400960384,0.0,0.0,0.1363654372640145,0.0,0.1370934540963359,0.6587623334386098,0.0677787752010396,0.0906404667386147
26,Alaska,2003,191.28571428571428,141.28571428571428,42.0,17.857142857142858,0.932315362827306,0.0646606816560699,0.13824884792626,0.0011806375442739,0.0,0.0004608294930875,0.1470810778178013,0.0,0.1420722135007849,0.6371182627478323,0.0737284459335814,0.067684637172694
27,Alaska,2004,150.25,74.625,34.0,15.0,0.95798198311355,0.0403074368210907,0.17105800653594,0.0,0.0,0.0,0.0539215686274509,0.0,0.1239669421487603,0.7701989209177778,0.0519125683060109,0.0420180168864501
28,Alaska,2005,167.66666666666666,87.55555555555556,38.66666666666666,16.22222222222222,0.9323131680923316,0.0620835720651956,0.47415150955183993,0.0008617447469544,0.0,0.0,0.1114267026408306,0.0,0.1089802130898021,0.7224877119383432,0.057105372331024,0.0676868319076685
29,Alaska,2006,198.5,95.0,44.5,17.625,0.8977331953986998,0.0882174636288822,1.33096960020036,0.0007396449704142,0.0,0.0,0.0443251712862036,0.0,0.1243036211699164,0.7758178275661578,0.055553379977722,0.1022668046013001
30,Alaska,2007,198.875,89.875,39.875,16.875,0.9085406681872088,0.0820482176086676,0.8658102155930599,0.0007530120481927,0.0,0.0,0.0543519593323459,0.0,0.1239466292134831,0.7533322268059164,0.0683691846482544,0.0914593318127911
31,Alaska,2008,198.22222222222223,83.88888888888889,38.77777777777778,14.22222222222222,0.9258798229930072,0.0629379984156141,0.90395400851036,0.0021426385062748,0.0,0.0,0.0531548401423624,0.0,0.1104938271604938,0.7795898817272007,0.056761450969943,0.0741201770069926
32,Alaska,2009,212.55555555555557,118.0,45.77777777777778,18.0,0.8878650789407119,0.092110210091649,1.30705778624931,0.0063402595630956,0.0003069367710251,0.0003069367710251,0.0089011663597298,0.0,0.1083255957907768,0.8469626454774437,0.0358105923720496,0.1121349210592881
33,Alaska,2010,262.125,88.5,44.875,19.75,0.8863563815297193,0.0991035885867333,1.17231284750967,0.0028169014084507,0.0,0.0,0.0065261431603318,0.0,0.1633561643835616,0.8038623448047517,0.0262553476513547,0.1136436184702807
34,Alaska,2011,274.5,98.25,44.625,22.375,0.8900750442720287,0.0979301400161724,0.99371830772723,0.0017123287671232,0.0003453038674033,0.0,0.0058219178082191,0.0,0.2073876106864451,0.7303992719849046,0.0563911995204311,0.1099249557279714
35,Alaska,2012,301.25,96.25,50.875,22.0,0.8836981768902826,0.099904606674008,0.7175904960299401,0.0085382513661202,0.0006830601092896,0.0,0.0037568306010928,0.0,0.2612695561044988,0.5927095223863967,0.1422640909080116,0.1163018231097173
36,Alaska,2013,284.25,108.0,51.25,20.375,0.883571066348704,0.0933499855882887,1.3147441213692201,0.009931506849315,0.0,0.0,0.0068493150684931,0.0,0.1465410004960506,0.6835265271797387,0.1630831572557174,0.116428933651296
37,Alaska,2014,274.25,133.0,59.0,23.375,0.8399976744803526,0.1254873008581498,1.61306991144319,0.0176993940402163,0.0006849315068493,0.0,0.0034674657534246,0.0054794520547945,0.1949403446752099,0.6691094286743802,0.1270033088421907,0.1600023255196474
38,Alaska,2015,255.625,99.125,53.75,23.125,0.8615429075366818,0.1131146267098935,1.02739726027397,0.0140410958904109,0.0010273972602739,0.0,0.0010387811634349,0.0010273972602739,0.2171119664893014,0.7314614428750994,0.0493604122118902,0.1384570924633182
39,Alaska,2016,285.2857142857143,88.42857142857143,52.85714285714285,24.142857142857142,0.8625647709003802,0.1140160253525471,1.4441842310694701,0.0089773614363778,0.0,0.0,0.0,0.001951600312256,0.2919245177693753,0.6274213014810803,0.0787025804372882,0.1374352290996197
40,Alaska,2017,285.1428571428572,92.0,50.85714285714285,22.0,0.8907484773192023,0.0888893775148969,1.21429670837089,0.0082191780821917,0.0,0.0,0.0023483365949119,0.0046966731898238,0.2716079582517939,0.6512586395186056,0.0700883924448646,0.1092515226807977
41,Alaska,2018,281.625,84.125,47.5,22.0,0.9056340104270476,0.0796399621756922,1.0958904109589,0.0037671232876712,0.0,0.0,0.0006849315068493,0.0095890410958904,0.239040155050429,0.6672736912314594,0.0834121811153718,0.0943659895729524
42,Alaska,2019,275.44444444444446,146.33333333333334,45.888888888888886,19.22222222222222,0.8892539822220473,0.0926473382250195,1.0137821239886,0.0064387882978263,0.0003044140030441,0.0012176560121765,0.0024353120243531,0.0039573820395738,0.1482115677321157,0.7358568212116025,0.1095389169923548,0.1107460177779526
43,Alaska,2020,259.1111111111111,77.0,39.0,15.77777777777778,0.9420248225856992,0.0461253446812242,0.5778187317169,0.0060716454159077,0.0,0.0,0.0021250758955676,0.0,0.1371852665927214,0.6915096011627916,0.1691800563489192,0.0579751774143009
